,_id_x,ghi,ghi90,ghi10,ebh,dni,dni10,dni90,dhi,air_temp,zenith,azimuth,cloud_opacity,period_end,period_x,_id_y,period_y,pv_estimate
3256,5bcdcb065f627dd7206aa12e,0,0,0,0,0,0,0,0,19,135,172,0,2018-10-22 13:30:00+00:00,PT30M,5bcdd1df5f627dd747e2ba10,PT30M,0.0
3257,5bcdd1dd5f627dd7206aa130,0,0,0,0,0,0,0,0,18,135,-178,0,2018-10-22 14:00:00+00:00,PT30M,5bcdd8b65f627dd747e2ba12,PT30M,0.0
3258,5bcdd8bf5f627dd7206aa132,0,0,0,0,0,0,0,0,18,135,-168,0,2018-10-22 14:30:00+00:00,PT30M,5bcddf8e5f627dd747e2ba14,PT30M,0.0
3259,5bcde66d5f627dd7206aa136,0,0,0,0,0,0,0,0,18,130,-149,0,2018-10-22 15:30:00+00:00,PT30M,5bcded445f627dd747e2ba18,PT30M,0.0
3260,5bcded445f627dd7206aa138,0,0,0,0,0,0,0,0,18,126,-141,0,2018-10-22 16:00:00+00:00,PT30M,5bcdf41d5f627dd747e2ba1a,PT30M,0.0
3261,5bcdf41d5f627dd7206aa13a,0,0,0,0,0,0,0,0,18,122,-133,0,2018-10-22 16:30:00+00:00,PT30M,5bce01cd5f627dd747e2ba1e,PT30M,0.0
3262,5bce01cc5f627dd7206aa13e,0,0,0,0,0,0,0,0,18,117,-127,0,2018-10-22 17:00:00+00:00,PT30M,5bce08a45f627dd747e2ba20,PT30M,0.0
3263,5bce08a45f627dd7206aa140,0,0,0,0,0,0,0,0,18,112,-121,1,2018-10-22 17:30:00+00:00,PT30M,5bce0f805f627dd747e2ba22,PT30M,0.0
3264,5bce0f7b5f627dd7206aa142,0,0,0,0,0,0,0,0,18,107,-116,2,2018-10-22 18:00:00+00:00,PT30M,5bce16575f627dd747e2ba24,PT30M,0.0
3265,5bce16525f627dd7206aa144,0,0,0,0,0,0,0,0,18,101,-111,3,2018-10-22 18:30:00+00:00,PT30M,5bce1d2e5f627dd747e2ba26,PT30M,0.0
3266,5bce1d2a5f627dd7206aa146,2,2,2,1,4,4,4,2,18,95,-107,3,2018-10-22 19:00:00+00:00,PT30M,5bce24055f627dd747e2ba28,PT30M,0.0
3267,5bce24025f627dd7206aa148,24,24,22,12,69,64,69,12,18,89,-102,3,2018-10-22 19:30:00+00:00,PT30M,5bce2adc5f627dd747e2ba2a,PT30M,4.16325609370529
3268,5bce2ada5f627dd7206aa14a,78,83,74,31,185,158,251,46,18,83,-98,12,2018-10-22 20:00:00+00:00,PT30M,5bce31b45f627dd747e2ba2c,PT30M,25.5758936957831
3269,5bce31b25f627dd7206aa14c,179,181,167,114,487,385,511,65,18,77,-94,3,2018-10-22 20:30:00+00:00,PT30M,5bce388b5f627dd747e2ba2e,PT30M,107.962476271962
3270,5bce38895f627dd7206aa14e,291,291,274,216,629,550,629,75,19,70,-90,0,2018-10-22 21:00:00+00:00,PT30M,5bce3f625f627dd747e2ba30,PT30M,207.437494161461
3271,5bce3f615f627dd7206aa150,401,401,387,314,714,689,714,86,19,64,-86,0,2018-10-22 21:30:00+00:00,PT30M,5bce463a5f627dd747e2ba32,PT30M,304.862589299334
3272,5bce46395f627dd7206aa152,506,506,489,412,776,750,776,95,19,58,-81,0,2018-10-22 22:00:00+00:00,PT30M,5bce4d115f627dd747e2ba34,PT30M,400.650860005185
3273,5bce4d115f627dd7206aa154,605,605,584,502,816,788,816,103,20,52,-76,0,2018-10-22 22:30:00+00:00,PT30M,5bce53e95f627dd747e2ba36,PT30M,483.382056924686
3274,5bce53e85f627dd7206aa156,693,695,654,578,833,722,838,114,21,46,-70,0,2018-10-22 23:00:00+00:00,PT30M,5bce5ac15f627dd747e2ba38,PT30M,556.324754954177
3275,5bce5abf5f627dd7206aa158,773,773,734,650,849,808,849,122,21,40,-63,0,2018-10-22 23:30:00+00:00,PT30M,5bce61985f627dd747e2ba3a,PT30M,618.920182669247
3276,5bce61975f627dd7206aa15a,838,838,771,707,861,693,861,129,22,35,-55,0,2018-10-23 00:00:00+00:00,PT30M,5bce68725f627dd747e2ba3c,PT30M,666.221865188511
3277,5bce68715f627dd7206aa15c,889,889,845,751,866,823,866,137,22,30,-45,0,2018-10-23 00:30:00+00:00,PT30M,5bce6f4b5f627dd747e2ba3e,PT30M,703.348267755489
3278,5bce6f4a5f627dd7206aa15e,925,925,877,784,872,828,872,140,23,26,-31,0,2018-10-23 01:00:00+00:00,PT30M,5bce762b5f627dd747e2ba40,PT30M,727.024521737692
3279,5bce76295f627dd7206aa160,944,944,897,801,879,835,879,143,23,24,-15,0,2018-10-23 01:30:00+00:00,PT30M,5bce7d045f627dd747e2ba42,PT30M,655.160929468692
3280,5bce7d035f627dd7206aa162,616,743,486,111,121,31,374,504,23,23,4,35,2018-10-23 02:00:00+00:00,PT30M,5bce83de5f627dd747e2ba44,PT30M,743.903805712553
3281,5bce83e15f627dd7206aa164,935,935,888,791,873,830,873,143,23,25,22,0,2018-10-23 02:30:00+00:00,PT30M,5bce8abb5f627dd747e2ba46,PT30M,650.739966299284
3282,5bce8ac15f627dd7206aa166,907,907,861,767,872,828,872,140,23,28,37,0,2018-10-23 03:00:00+00:00,PT30M,5bce91ab5f627dd747e2ba48,PT30M,715.817479961956
3283,5bce91aa5f627dd7206aa168,832,863,680,666,789,381,860,165,23,32,49,3,2018-10-23 03:30:00+00:00,PT30M,5bce988d5f627dd747e2ba4a,PT30M,597.249212106808
3284,5bce98895f627dd7206aa16a,775,804,691,612,769,525,845,163,23,37,59,3,2018-10-23 04:00:00+00:00,PT30M,5bce9f695f627dd747e2ba4c,PT30M,633.613507438616
3285,5bce9f655f627dd7206aa16c,732,732,668,603,817,630,817,128,23,42,66,2,2018-10-23 04:30:00+00:00,PT30M,5bcea6485f627dd747e2ba4e,PT30M,579.641747086691
3286,5bcea6445f627dd7206aa16e,648,648,611,526,786,717,786,122,22,48,73,4,2018-10-23 05:00:00+00:00,PT30M,5bcead235f627dd747e2ba50,PT30M,512.375801997518
3287,5bcead205f627dd7206aa170,552,552,526,438,747,710,747,113,22,54,78,7,2018-10-23 05:30:00+00:00,PT30M,5bceb4035f627dd747e2ba52,PT30M,434.683704018434
3288,5bceb3fd5f627dd7206aa172,451,451,429,347,704,669,704,103,22,60,83,10,2018-10-23 06:00:00+00:00,PT30M,5bcebadc5f627dd747e2ba54,PT30M,296.902715649213
3289,5bcebada5f627dd7206aa174,277,333,223,104,267,82,590,172,22,67,87,19,2018-10-23 06:30:00+00:00,PT30M,5bcec1b85f627dd747e2ba56,PT30M,254.615695647645
3290,5bcec1b75f627dd7206aa176,236,236,224,156,530,502,530,80,21,73,92,15,2018-10-23 07:00:00+00:00,PT30M,5bcec8965f627dd747e2ba58,PT30M,156.853375496999
3291,5bcec8935f627dd7206aa178,134,134,126,72,360,341,360,62,21,79,96,16,2018-10-23 07:30:00+00:00,PT30M,5bcecf705f627dd747e2ba5a,PT30M,70.0067606833248
3292,5bcecf6e5f627dd7206aa17a,43,50,25,10,62,8,122,32,21,85,100,12,2018-10-23 08:00:00+00:00,PT30M,5bced64e5f627dd747e2ba5c,PT30M,11.7338196777848
3293,5bced6485f627dd7206aa17c,4,4,3,1,4,0,8,3,21,91,104,16,2018-10-23 08:30:00+00:00,PT30M,5bcedd285f627dd747e2ba5e,PT30M,0.8070571600277
3294,5bcedd235f627dd7206aa17e,0,0,0,0,0,0,0,0,20,97,108,9,2018-10-23 09:00:00+00:00,PT30M,5bcee4005f627dd747e2ba60,PT30M,0.0
3295,5bcee3fa5f627dd7206aa180,0,0,0,0,0,0,0,0,20,103,113,26,2018-10-23 09:30:00+00:00,PT30M,5bceead75f627dd747e2ba62,PT30M,0.0
3296,5bceead25f627dd7206aa182,0,0,0,0,0,0,0,0,20,109,118,25,2018-10-23 10:00:00+00:00,PT30M,5bcef1ae5f627dd747e2ba64,PT30M,0.0
3297,5bcef1aa5f627dd7206aa184,0,0,0,0,0,0,0,0,20,114,123,25,2018-10-23 10:30:00+00:00,PT30M,5bcef8855f627dd747e2ba66,PT30M,0.0
3298,5bcef8825f627dd7206aa186,0,0,0,0,0,0,0,0,20,119,129,26,2018-10-23 11:00:00+00:00,PT30M,5bceff5c5f627dd747e2ba68,PT30M,0.0
3299,5bceff5a5f627dd7206aa188,0,0,0,0,0,0,0,0,20,123,136,6,2018-10-23 11:30:00+00:00,PT30M,5bcf0d0d5f627dd747e2ba6c,PT30M,0.0
3300,5bcf0d0d5f627dd7206aa18c,0,0,0,0,0,0,0,0,20,127,144,37,2018-10-23 12:00:00+00:00,PT30M,5bcf13e65f627dd747e2ba6e,PT30M,0.0
3301,5bcf13e65f627dd7206aa18e,0,0,0,0,0,0,0,0,20,131,152,10,2018-10-23 12:30:00+00:00,PT30M,5bcf1abe5f627dd747e2ba70,PT30M,0.0
3302,5bcf1abe5f627dd7206aa190,0,0,0,0,0,0,0,0,20,133,162,39,2018-10-23 13:00:00+00:00,PT30M,5bcf21975f627dd747e2ba72,PT30M,0.0
3303,5bcf21975f627dd7206aa192,0,0,0,0,0,0,0,0,20,135,172,14,2018-10-23 13:30:00+00:00,PT30M,5bcf286f5f627dd747e2ba74,PT30M,0.0
3304,5bcf286e5f627dd7206aa194,0,0,0,0,0,0,0,0,20,135,-178,29,2018-10-23 14:00:00+00:00,PT30M,5bcf2f465f627dd747e2ba76,PT30M,0.0
3305,5bcf2f465f627dd7206aa196,0,0,0,0,0,0,0,0,19,134,-168,29,2018-10-23 14:30:00+00:00,PT30M,5bcf361e5f627dd747e2ba78,PT30M,0.0
3306,5bcf361e5f627dd7206aa198,0,0,0,0,0,0,0,0,18,132,-158,25,2018-10-23 15:00:00+00:00,PT30M,5bcf3cf65f627dd747e2ba7a,PT30M,0.0
3307,5bcf3cf65f627dd7206aa19a,0,0,0,0,0,0,0,0,18,130,-149,31,2018-10-23 15:30:00+00:00,PT30M,5bcf43cd5f627dd747e2ba7c,PT30M,0.0
3308,5bcf43cd5f627dd7206aa19c,0,0,0,0,0,0,0,0,18,126,-141,16,2018-10-23 16:00:00+00:00,PT30M,5bcf4aa55f627dd747e2ba7e,PT30M,0.0
3309,5bcf4aa55f627dd7206aa19e,0,0,0,0,0,0,0,0,18,122,-133,31,2018-10-23 16:30:00+00:00,PT30M,5bcf517c5f627dd747e2ba80,PT30M,0.0
3310,5bcf517c5f627dd7206aa1a0,0,0,0,0,0,0,0,0,18,117,-127,28,2018-10-23 17:00:00+00:00,PT30M,5bcf58545f627dd747e2ba82,PT30M,0.0
3311,5bcf58545f627dd7206aa1a2,0,0,0,0,0,0,0,0,18,112,-121,29,2018-10-23 17:30:00+00:00,PT30M,5bcf5f2c5f627dd747e2ba84,PT30M,0.0
3312,5bcf5f2c5f627dd7206aa1a4,0,0,0,0,0,0,0,0,17,106,-116,27,2018-10-23 18:00:00+00:00,PT30M,5bcf66045f627dd747e2ba86,PT30M,0.0
3313,5bcf66045f627dd7206aa1a6,0,0,0,0,0,0,0,0,17,101,-111,30,2018-10-23 18:30:00+00:00,PT30M,5bcf6cdd5f627dd747e2ba88,PT30M,0.0
3314,5bcf6cdc5f627dd7206aa1a8,1,2,1,0,0,0,0,1,17,95,-107,51,2018-10-23 19:00:00+00:00,PT30M,5bcf73b55f627dd747e2ba8a,PT30M,0.0
3315,5bcf73b45f627dd7206aa1aa,13,16,10,1,4,0,11,12,17,89,-103,48,2018-10-23 19:30:00+00:00,PT30M,5bcf7a8f5f627dd747e2ba8c,PT30M,5.41895622102067
3316,5bcf7a8b5f627dd7206aa1ac,53,84,44,4,27,12,256,49,17,83,-98,40,2018-10-23 20:00:00+00:00,PT30M,5bcf81665f627dd747e2ba8e,PT30M,27.473756855675
3317,5bcf81635f627dd7206aa1ae,156,182,119,60,255,106,474,96,17,76,-94,16,2018-10-23 20:30:00+00:00,PT30M,5bcf883d5f627dd747e2ba90,PT30M,107.620283353183
3318,5bcf883b5f627dd7206aa1b0,248,294,175,114,334,97,633,133,18,70,-90,15,2018-10-23 21:00:00+00:00,PT30M,5bcf8f145f627dd747e2ba92,PT30M,196.805341469051
3319,5bcf8f135f627dd7206aa1b2,388,404,268,285,655,260,724,103,18,64,-86,3,2018-10-23 21:30:00+00:00,PT30M,5bcf95eb5f627dd747e2ba94,PT30M,292.687849080158
3320,5bcf95ea5f627dd7206aa1b4,506,509,416,408,771,414,784,97,18,58,-81,1,2018-10-23 22:00:00+00:00,PT30M,5bcf9cc25f627dd747e2ba96,PT30M,362.977222615887
3321,5bcf9cc25f627dd7206aa1b6,579,607,478,448,729,359,822,131,18,52,-76,4,2018-10-23 22:30:00+00:00,PT30M,5bcfa39a5f627dd747e2ba98,PT30M,392.020739810316
3322,5bcfa39a5f627dd7206aa1b8,560,697,481,277,399,172,843,282,17,46,-71,19,2018-10-23 23:00:00+00:00,PT30M,5bcfaa725f627dd747e2ba9a,PT30M,369.708537417552
3323,5bcfaa715f627dd7206aa1ba,605,771,465,269,352,74,845,336,17,40,-64,22,2018-10-23 23:30:00+00:00,PT30M,5bcfb1495f627dd747e2ba9c,PT30M,298.754914740544
3324,5bcfb14a5f627dd7206aa1bc,531,815,313,88,108,5,802,443,17,35,-56,36,2018-10-24 00:00:00+00:00,PT30M,5bcfb8215f627dd747e2ba9e,PT30M,274.598419677037
3325,5bcfb8215f627dd7206aa1be,416,863,211,16,18,1,799,401,17,30,-45,52,2018-10-24 00:30:00+00:00,PT30M,5bcfbef95f627dd747e2baa0,PT30M,264.814629074226
3326,5bcfbef95f627dd7206aa1c0,414,702,181,12,14,1,313,401,17,26,-32,55,2018-10-24 01:00:00+00:00,PT30M,5bcfc5d15f627dd747e2baa2,PT30M,356.051515155797
3327,5bcfc5d05f627dd7206aa1c2,477,718,287,24,27,3,320,452,17,24,-15,49,2018-10-24 01:30:00+00:00,PT30M,5bcfcca85f627dd747e2baa4,PT30M,345.803303340666
3328,5bcfcca85f627dd7206aa1c4,549,782,275,82,90,1,460,466,17,23,4,42,2018-10-24 02:00:00+00:00,PT30M,5bcfd3805f627dd747e2baa6,PT30M,450.7100485519
3329,5bcfd3805f627dd7206aa1c6,720,835,457,301,330,22,627,419,17,24,22,23,2018-10-24 02:30:00+00:00,PT30M,5bcfda595f627dd747e2baa8,PT30M,683.480749139833
3330,5bcfe1305f627dd7206aa1ca,689,868,174,329,389,79,866,360,17,32,49,20,2018-10-24 03:30:00+00:00,PT30M,5bcfe8075f627dd747e2baac,PT30M,545.247513400142
3331,5bcfe8075f627dd7206aa1cc,634,773,395,287,360,40,758,347,18,37,59,21,2018-10-24 04:00:00+00:00,PT30M,5bcfeede5f627dd747e2baae,PT30M,609.809764361555
3332,5bcfeede5f627dd7206aa1ce,677,738,564,481,650,313,829,195,17,42,67,8,2018-10-24 04:30:00+00:00,PT30M,5bcff5b65f627dd747e2bab0,PT30M,518.899395196948
3333,5bcff5b55f627dd7206aa1d0,603,654,484,424,633,234,799,178,17,48,73,7,2018-10-24 05:00:00+00:00,PT30M,5bcffc8d5f627dd747e2bab2,PT30M,465.98325319701
3334,5bcffc8d5f627dd7206aa1d2,509,558,170,334,564,17,760,175,17,54,78,9,2018-10-24 05:30:00+00:00,PT30M,5bd003655f627dd747e2bab4,PT30M,385.149757981577
3335,5bd003655f627dd7206aa1d4,386,457,318,191,382,142,706,195,17,60,83,15,2018-10-24 06:00:00+00:00,PT30M,5bd011155f627dd747e2bab8,PT30M,284.596471396228
3336,5bd011145f627dd7206aa1d8,199,238,154,15,38,15,129,183,17,66,88,43,2018-10-24 06:30:00+00:00,PT30M,5bd017ed5f627dd747e2baba,PT30M,115.264719889131
3337,5bd017ec5f627dd7206aa1da,108,131,87,3,11,6,33,104,17,73,92,55,2018-10-24 07:00:00+00:00,PT30M,5bd01ec45f627dd747e2babc,PT30M,66.0837520801241
3338,5bd01ec45f627dd7206aa1dc,49,58,45,1,5,1,9,48,17,79,96,64,2018-10-24 07:30:00+00:00,PT30M,5bd0259c5f627dd747e2babe,PT30M,35.0686979536143
3339,5bd0259b5f627dd7206aa1de,22,24,17,1,8,3,11,21,17,85,100,52,2018-10-24 08:00:00+00:00,PT30M,5bd02c745f627dd747e2bac0,PT30M,9.29646831123538
3340,5bd02c745f627dd7206aa1e0,4,4,4,1,4,4,4,3,17,91,104,29,2018-10-24 08:30:00+00:00,PT30M,5bd0334c5f627dd747e2bac2,PT30M,1.25283592894057
3341,5bd0334b5f627dd7206aa1e2,0,0,0,0,0,0,0,0,17,97,109,44,2018-10-24 09:00:00+00:00,PT30M,5bd03a235f627dd747e2bac4,PT30M,0.0
3342,5bd03a235f627dd7206aa1e4,0,0,0,0,0,0,0,0,17,103,113,41,2018-10-24 09:30:00+00:00,PT30M,5bd040fe5f627dd747e2bac6,PT30M,0.0
3343,5bd040fd5f627dd7206aa1e6,0,0,0,0,0,0,0,0,17,108,118,39,2018-10-24 10:00:00+00:00,PT30M,5bd047d65f627dd747e2bac8,PT30M,0.0
3344,5bd047d55f627dd7206aa1e8,0,0,0,0,0,0,0,0,17,114,124,38,2018-10-24 10:30:00+00:00,PT30M,5bd04eae5f627dd747e2baca,PT30M,0.0
3345,5bd04ead5f627dd7206aa1ea,0,0,0,0,0,0,0,0,17,119,130,41,2018-10-24 11:00:00+00:00,PT30M,5bd055855f627dd747e2bacc,PT30M,0.0
3346,5bd055855f627dd7206aa1ec,0,0,0,0,0,0,0,0,17,123,136,41,2018-10-24 11:30:00+00:00,PT30M,5bd05c5e5f627dd747e2bace,PT30M,0.0
3347,5bd05c5e5f627dd7206aa1ee,0,0,0,0,0,0,0,0,17,127,144,42,2018-10-24 12:00:00+00:00,PT30M,5bd0633a5f627dd747e2bad0,PT30M,0.0
3348,5bd0633a5f627dd7206aa1f0,0,0,0,0,0,0,0,0,17,130,152,45,2018-10-24 12:30:00+00:00,PT30M,5bd06a125f627dd747e2bad2,PT30M,0.0
3349,5bd06a125f627dd7206aa1f2,0,0,0,0,0,0,0,0,17,133,162,31,2018-10-24 13:00:00+00:00,PT30M,5bd070e95f627dd747e2bad4,PT30M,0.0
3350,5bd070e95f627dd7206aa1f4,0,0,0,0,0,0,0,0,17,134,172,31,2018-10-24 13:30:00+00:00,PT30M,5bd077c25f627dd747e2bad6,PT30M,0.0
3351,5bd077c15f627dd7206aa1f6,0,0,0,0,0,0,0,0,17,135,-178,18,2018-10-24 14:00:00+00:00,PT30M,5bd07e995f627dd747e2bad8,PT30M,0.0
3352,5bd07e985f627dd7206aa1f8,0,0,0,0,0,0,0,0,17,134,-168,26,2018-10-24 14:30:00+00:00,PT30M,5bd085705f627dd747e2bada,PT30M,0.0
3353,5bd0856f5f627dd7206aa1fa,0,0,0,0,0,0,0,0,17,132,-158,28,2018-10-24 15:00:00+00:00,PT30M,5bd08c475f627dd747e2badc,PT30M,0.0
3354,5bd08c475f627dd7206aa1fc,0,0,0,0,0,0,0,0,17,129,-149,28,2018-10-24 15:30:00+00:00,PT30M,5bd0931f5f627dd747e2bade,PT30M,0.0
3355,5bd0931f5f627dd7206aa1fe,0,0,0,0,0,0,0,0,17,126,-141,63,2018-10-24 16:00:00+00:00,PT30M,5bd099f75f627dd747e2bae0,PT30M,0.0
3356,5bd099f65f627dd7206aa200,0,0,0,0,0,0,0,0,17,121,-134,70,2018-10-24 16:30:00+00:00,PT30M,5bd0a0ce5f627dd747e2bae2,PT30M,0.0
3357,5bd0a0ce5f627dd7206aa202,0,0,0,0,0,0,0,0,17,117,-127,51,2018-10-24 17:00:00+00:00,PT30M,5bd0a7a65f627dd747e2bae4,PT30M,0.0
3358,5bd0a7a65f627dd7206aa204,0,0,0,0,0,0,0,0,17,112,-122,57,2018-10-24 17:30:00+00:00,PT30M,5bd0ae7e5f627dd747e2bae6,PT30M,0.0
3359,5bd0ae7e5f627dd7206aa206,0,0,0,0,0,0,0,0,17,106,-116,56,2018-10-24 18:00:00+00:00,PT30M,5bd0b5565f627dd747e2bae8,PT30M,0.0
3360,5bd0b5555f627dd7206aa208,0,0,0,0,0,0,0,0,17,100,-112,62,2018-10-24 18:30:00+00:00,PT30M,5bd0bc2e5f627dd747e2baea,PT30M,0.0
3361,5bd0bc2d5f627dd7206aa20a,3,3,3,1,6,6,6,2,17,95,-107,52,2018-10-24 19:00:00+00:00,PT30M,5bd0c30a5f627dd747e2baec,PT30M,0.0
3362,5bd0c3055f627dd7206aa20c,27,27,26,13,75,71,75,14,17,89,-103,47,2018-10-24 19:30:00+00:00,PT30M,5bd0c9e15f627dd747e2baee,PT30M,4.88505340740324
3363,5bd0c9dc5f627dd7206aa20e,95,95,91,52,311,298,311,42,16,82,-99,3,2018-10-24 20:00:00+00:00,PT30M,5bd0d0b95f627dd747e2baf0,PT30M,27.2767091158157
3364,5bd0d0b35f627dd7206aa210,186,192,116,117,487,92,528,69,16,76,-95,2,2018-10-24 20:30:00+00:00,PT30M,5bd0d7905f627dd747e2baf2,PT30M,71.3294969126605
3365,5bd0d78b5f627dd7206aa212,169,226,99,14,40,3,202,155,17,70,-91,43,2018-10-24 21:00:00+00:00,PT30M,5bd0de665f627dd747e2baf4,PT30M,133.398221965126
3366,5bd0de625f627dd7206aa214,288,390,185,74,171,14,656,213,17,64,-86,29,2018-10-24 21:30:00+00:00,PT30M,5bd0e53e5f627dd747e2baf6,PT30M,240.380656663882
3367,5bd0e53a5f627dd7206aa216,416,514,219,203,383,14,796,213,18,58,-82,18,2018-10-24 22:00:00+00:00,PT30M,5bd0ec155f627dd747e2baf8,PT30M,370.826537708289
3368,5bd0ec125f627dd7206aa218,502,612,445,265,433,238,832,236,18,52,-77,17,2018-10-24 22:30:00+00:00,PT30M,5bd0f2ec5f627dd747e2bafa,PT30M,453.190069734053
3369,5bd0f2e95f627dd7206aa21a,648,701,563,481,692,401,852,167,18,46,-71,7,2018-10-24 23:00:00+00:00,PT30M,5bd0f9c35f627dd747e2bafc,PT30M,439.143834391352
3370,5bd0f9c05f627dd7206aa21c,649,742,529,369,482,164,764,280,19,40,-64,16,2018-10-24 23:30:00+00:00,PT30M,5bd100a25f627dd747e2bafe,PT30M,464.429883067677
3371,5bd1009b5f627dd7206aa21e,692,820,515,380,455,81,803,311,19,34,-56,18,2018-10-25 00:00:00+00:00,PT30M,5bd107825f627dd747e2bb00,PT30M,412.011158301689
3372,5bd10e5c5f627dd7206aa222,604,759,471,162,185,37,568,441,19,30,-45,32,2018-10-25 00:30:00+00:00,PT30M,5bd115465f627dd747e2bb04,PT30M,363.171893294412
3373,5bd115385f627dd7206aa224,657,791,467,246,272,27,600,411,19,26,-32,29,2018-10-25 01:00:00+00:00,PT30M,5bd11c255f627dd747e2bb06,PT30M,326.230522405139
3374,5bd11c175f627dd7206aa226,504,733,360,62,68,5,526,441,19,23,-15,46,2018-10-25 01:30:00+00:00,PT30M,5bd122ff5f627dd747e2bb08,PT30M,455.120107930739
3375,5bd122f05f627dd7206aa228,650,810,574,160,174,76,563,490,19,23,4,32,2018-10-25 02:00:00+00:00,PT30M,5bd129df5f627dd747e2bb0a,PT30M,618.36595793078
3376,5bd129ce5f627dd7206aa22a,942,942,909,797,876,846,876,144,20,24,22,0,2018-10-25 02:30:00+00:00,PT30M,5bd130cb5f627dd747e2bb0c,PT30M,735.535497184816
3377,5bd130af5f627dd7206aa22c,872,914,661,683,767,346,868,188,20,27,38,4,2018-10-25 03:00:00+00:00,PT30M,5bd137a45f627dd747e2bb0e,PT30M,725.233466151672
3378,5bd137875f627dd7206aa22e,741,830,644,444,520,292,758,296,20,31,50,14,2018-10-25 03:30:00+00:00,PT30M,5bd13e7b5f627dd747e2bb10,PT30M,654.078898450926
3379,5bd13e5f5f627dd7206aa230,808,811,724,672,834,596,840,136,20,36,60,0,2018-10-25 04:00:00+00:00,PT30M,5bd145515f627dd747e2bb12,PT30M,616.41141414615
3380,5bd145365f627dd7206aa232,681,719,631,486,656,491,767,193,20,42,67,7,2018-10-25 04:30:00+00:00,PT30M,5bd14c295f627dd747e2bb14,PT30M,571.656401601911
3381,5bd14c0e5f627dd7206aa234,622,651,538,464,693,407,785,158,21,48,73,5,2018-10-25 05:00:00+00:00,PT30M,5bd153005f627dd747e2bb16,PT30M,515.598093928057
3382,5bd152e65f627dd7206aa236,541,561,479,406,689,441,765,135,20,54,79,3,2018-10-25 05:30:00+00:00,PT30M,5bd159d85f627dd747e2bb18,PT30M,441.816291894821
3383,5bd159be5f627dd7206aa238,456,457,415,349,696,512,706,107,20,60,84,6,2018-10-25 06:00:00+00:00,PT30M,5bd160af5f627dd747e2bb1a,PT30M,351.999416359663
3384,5bd160965f627dd7206aa23a,309,334,286,159,391,273,539,150,20,66,88,11,2018-10-25 06:30:00+00:00,PT30M,5bd167865f627dd747e2bb1c,PT30M,221.566516852224
3385,5bd1676e5f627dd7206aa23c,131,165,101,9,34,9,144,122,20,72,92,44,2018-10-25 07:00:00+00:00,PT30M,5bd16e5d5f627dd747e2bb1e,PT30M,89.7329477288436
3386,5bd16e465f627dd7206aa23e,72,88,49,5,25,5,93,67,20,79,96,46,2018-10-25 07:30:00+00:00,PT30M,5bd175365f627dd747e2bb20,PT30M,49.1124398472189
3387,5bd1751f5f627dd7206aa240,52,52,51,25,147,139,147,28,19,85,100,6,2018-10-25 08:00:00+00:00,PT30M,5bd17c0d5f627dd747e2bb22,PT30M,11.0110354096588
3388,5bd17bf65f627dd7206aa242,5,5,4,2,12,10,12,3,19,91,105,3,2018-10-25 08:30:00+00:00,PT30M,5bd182e65f627dd747e2bb24,PT30M,1.2078779328601
3389,5bd182ce5f627dd7206aa244,0,0,0,0,0,0,0,0,19,97,109,0,2018-10-25 09:00:00+00:00,PT30M,5bd189bc5f627dd747e2bb26,PT30M,0.0
3390,5bd189a65f627dd7206aa246,0,0,0,0,0,0,0,0,19,103,114,0,2018-10-25 09:30:00+00:00,PT30M,5bd190975f627dd747e2bb28,PT30M,0.0
3391,5bd190805f627dd7206aa248,0,0,0,0,0,0,0,0,19,108,118,0,2018-10-25 10:00:00+00:00,PT30M,5bd197705f627dd747e2bb2a,PT30M,0.0
3392,5bd197645f627dd7206aa24a,0,0,0,0,0,0,0,0,19,113,124,1,2018-10-25 10:30:00+00:00,PT30M,5bd19e475f627dd747e2bb2c,PT30M,0.0
3393,5bd19e3e5f627dd7206aa24c,0,0,0,0,0,0,0,0,19,118,130,1,2018-10-25 11:00:00+00:00,PT30M,5bd1a51e5f627dd747e2bb2e,PT30M,0.0
3394,5bd1a51b5f627dd7206aa24e,0,0,0,0,0,0,0,0,19,123,137,2,2018-10-25 11:30:00+00:00,PT30M,5bd1abf65f627dd747e2bb30,PT30M,0.0
3395,5bd1abf35f627dd7206aa250,0,0,0,0,0,0,0,0,19,127,144,2,2018-10-25 12:00:00+00:00,PT30M,5bd1b2cf5f627dd747e2bb32,PT30M,0.0
3396,5bd1b2d15f627dd7206aa252,0,0,0,0,0,0,0,0,19,130,153,2,2018-10-25 12:30:00+00:00,PT30M,5bd1b9a65f627dd747e2bb34,PT30M,0.0
3397,5bd1b9a85f627dd7206aa254,0,0,0,0,0,0,0,0,19,133,162,30,2018-10-25 13:00:00+00:00,PT30M,5bd1c07f5f627dd747e2bb36,PT30M,0.0
3398,5bd1c0805f627dd7206aa256,0,0,0,0,0,0,0,0,19,134,172,32,2018-10-25 13:30:00+00:00,PT30M,5bd1c7575f627dd747e2bb38,PT30M,0.0
3399,5bd1c7575f627dd7206aa258,0,0,0,0,0,0,0,0,18,134,-178,48,2018-10-25 14:00:00+00:00,PT30M,5bd1ce305f627dd747e2bb3a,PT30M,0.0
3400,5bd1ce305f627dd7206aa25a,0,0,0,0,0,0,0,0,18,134,-168,25,2018-10-25 14:30:00+00:00,PT30M,5bd1d5085f627dd747e2bb3c,PT30M,0.0
